ID,Y,X
4103303,37.5586307,127.015202
4103406,37.5544852,126.9743559
3101016,37.5560034,126.9680132
4103398,37.5573031,126.9962424
4103382,37.563344,127.0178456
4103086,37.5513693,127.0053821
4103286,37.5674992,126.996136
4103240,37.5680759,126.9957086
4103038,37.5565613,127.0151574
4103392,37.5645893,127.0215432
3101006,37.5670244,126.9950177
4103074,37.5520024,127.0092463
4103092,37.5560743,127.0091205
4103189,37.5625814,126.977015
4103094,37.555246,127.0068083
4103359,37.5630309,127.0041031
4106486,37.5411309,126.9913856
4106255,37.5376283,126.9640014
4106254,37.535757,126.9644962
4106093,37.5396243,126.9632353
4106009,37.5344482,126.9892394
4106338,37.527634,127.0017151
4106502,37.5377586,126.9912077
4106482,37.5388539,126.9892468
4106418,37.5282131,126.9656832
4106010,37.5364436,126.9889331
3102007,37.5317584,126.9520114
3102007,37.5336159,126.9569637
4106300,37.5351206,126.9904557
4106365,37.5450481,126.9699796
4103061,37.5638226,127.0133186
3100018,37.5660222,127.0238216
4103135,37.5669527,127.0230387
3005001,37.5703651,127.0014402
4100192,37.5722051,126.9643997
4100411,37.581695,126.9986111
4100299,37.5781211,126.9710538
4100276,37.5831324,126.9688453
4103060,37.5623773,127.0176425
4103144,37.5538757,126.9639102
4103109,37.5652805,126.9996125
4103277,37.5584663,126.9638412
4103386,37.5647921,127.0194629
4103042,37.5594092,127.0127494
4103389,37.5611552,127.018594
4103256,37.5658535,127.0045669
4103281,37.5575427,126.9672063
4103347,37.5628893,126.9950805
4100086,37.5907108,126.9940946
4100497,37.6123559,126.9712493
3101012,37.560866,126.9963172
3101012,37.5580946,126.9964882
3101019,37.5558511,126.963137
3101011,37.5635473,127.0054724
4103222,37.554484,126.9642239
4103024,37.5501373,126.9914318
4100397,37.6070136,126.9567744
4100424,37.5813614,126.9883011
3100010,37.5754622,127.0053891
3100010,37.5764769,127.0033975
3100010,37.5755168,127.0012709
4100119,37.6109847,126.9573581
4103256,37.5652936,127.0045117
4100521,37.583505,126.9682244
4100221,37.5762062,127.004421
4100085,37.5901063,126.9932586
4100425,37.5818483,126.9891596
4100080,37.5893767,126.9927178
4100089,37.5886521,126.9951583
4100023,37.5764299,127.0090223
4100167,37.5902567,126.997391
4100054,37.5695614,126.9938448
4100178,37.5873585,126.9962375
4100276,37.583235,126.968738
4100294,37.5973942,126.9615242
4100183,37.6020908,126.9628201
4100558,37.5789826,126.9730178
4103047,37.5629663,127.0121278
4100465,37.5924904,126.9596162
4100543,37.5867133,127.0007853
4100163,37.5720567,126.9936693
4100441,37.5743313,127.0112578
4100262,37.5791312,126.9721325
4100293,37.5957056,126.9643556
4100388,37.5708565,127.0168839
4103139,37.56939,127.0186693
4103237,37.5653447,126.9937185
3101019,37.5545727,126.9658051
4103253,37.5655336,127.0036025
4103383,37.5676828,127.0173839
4103245,37.5678771,127.0001302
4103242,37.5654021,126.9950976
4103046,37.5618975,127.0112812
4103355,37.5573815,126.97838
4103055,37.5634913,127.014174
4103222,37.5544001,126.9640084
4103219,37.5551485,126.9627238
4103398,37.5569226,126.9965865
3101008,37.5590168,127.0162737
4103303,37.559001,127.0160085
4103088,37.5521696,127.0043779
4100482,37.5766997,126.9589238
4103282,37.5580302,126.9678516
3101023,37.5581456,126.9683986
4103143,37.5533498,126.9634051
4103141,37.5700121,127.0191135
4103031,37.5558296,127.0126547
3005011,37.5647617,127.0262548
4103053,37.5636638,127.01265
3101011,37.5612567,126.9962921
3101008,37.5605399,127.0125597
4103236,37.5671186,126.9937926
4103161,37.5629343,126.9839297
4103121,37.5636993,127.0011374
4100181,37.600845,126.9623728
4100464,37.5916594,126.9630952
4100176,37.5869903,126.9935833
4100440,37.5743028,127.0119139
4100079,37.5891634,126.995897
4100224,37.5787274,126.9817962
4100339,37.5728704,127.0054312
4100478,37.5743043,126.9617135
3000008,37.5703317,126.9629508
4100094,37.5933718,126.9652111
4100342,37.5710816,127.0117415
4100471,37.575455,127.0079713
4100165,37.5907756,126.9948433
4100526,37.5785344,126.9683547
4100450,37.576246,127.0094745
4103253,37.5659488,127.0038674
4103052,37.5639828,127.0135612
4103253,37.5663668,127.0037255
4103369,37.563796,127.0095092
4103052,37.5639111,127.0135094
4103102,37.560553,127.0048774
4100392,37.5762607,127.0165808
4100392,37.5767657,127.0165324
4103395,37.5559091,126.9802122
4103288,37.5675821,126.9964345
4103272,37.5625428,127.0057269
2005001,37.5622092,126.976876
4103301,37.5635288,127.0109299
3100021,37.5682177,126.9931266
4103005,37.5689843,127.0199689
4103366,37.5638459,127.0080189
4103245,37.5680942,126.9997151
4103322,37.5579505,126.98015
4103236,37.5680395,126.9939488
4103092,37.5537312,127.0084135
4106108,37.5281295,127.0006514
4106460,37.5473426,126.9732068
4106224,37.530047,126.9984691
3005006,37.5705352,126.9888128
4103296,37.5588602,127.0113898
3101012,37.5570926,126.9963377
4103360,37.5643271,127.0041096
4103230,37.5639287,127.0263849
4100068,37.5810065,127.0045842
4100527,37.5804471,126.9671044
3100023,37.6061851,126.9697909
4103071,37.5672539,127.0172265
4103221,37.5556575,126.9662621
4103094,37.5566027,127.0082965
4103182,37.5636874,126.9703938
4103255,37.5675333,126.9813333
4103325,37.5595754,126.9838899
4103389,37.5646456,127.0202589
4103117,37.5524321,127.0142767
4103039,37.5567484,127.0160639
4103149,37.5564865,126.9673292
4103053,37.5635785,127.0123088
4103376,37.5659447,127.0133023
4103396,37.5629296,127.0222427
4103221,37.5552607,126.9661
4103081,37.5526948,127.0052261
4100124,37.5754572,126.9709602
3101011,37.5658607,127.0184489
4100179,37.5889547,126.995751
3100012,37.5867824,126.9696475
4100002,37.5687578,126.9668184
4100236,37.578854,126.9820789
4100212,37.5810853,126.9668805
4100192,37.5694306,126.966421
4100013,37.5826217,126.9870313
4103380,37.5627011,127.0144996
4103308,37.562145,127.0140478
4103052,37.5640402,127.0137518
4103294,37.5612647,127.0118747
4103074,37.5523694,127.0090999
4103295,37.5613756,127.0110841
4103047,37.5631605,127.011759
4103092,37.5552089,127.0082627
4103124,37.5634656,126.9939368
4103131,37.5675717,127.0218637
4103124,37.5638029,126.9936651
4103023,37.561088,126.980222
3101011,37.5645959,127.0106572
3101001,37.5620898,126.9820598
4103369,37.5639494,127.0094746
4100190,37.5716351,126.9748197
4103396,37.562619,127.0222082
3005008,37.5655712,126.9982757
4103046,37.5616753,127.0115411
4103220,37.5548215,126.9636645
4103381,37.5634397,127.0166868
4103329,37.5592463,126.9859733
3005008,37.5654255,126.998629
4103126,37.5638154,126.9968313
4103274,37.5624838,127.0098976
4103124,37.5640156,126.9937245
4103273,37.5632867,127.0079842
3101002,37.5646877,127.0061188
4100083,37.590124,126.9946541
2005001,37.5631519,126.9747036
4106366,37.5471546,126.9681148
4106471,37.5392756,127.0035006
3102002,37.5515481,126.9793577
4106229,37.5308461,126.9986735
4103299,37.5597116,127.0100941
4103088,37.5518766,127.0045541
4103086,37.5513441,127.0049166
4100471,37.5754366,127.0074198
4100399,37.6074875,126.9597747
4100217,37.5766715,126.9997978
4100471,37.5760957,127.0077205
4100469,37.5755045,127.0076329
4100233,37.5743136,127.0073648
4100555,37.6025329,126.957453
4100519,37.6051303,126.9651681
4100188,37.6060153,126.9597628
3000008,37.5700082,126.9630747
4100476,37.5707915,126.9629281
4103357,37.5602098,127.0012859
4103357,37.5615768,127.0006639
3101011,37.5659044,127.0191955
4103092,37.5542944,127.006534
4103055,37.5639228,127.013982
4103106,37.5605223,127.0034226
4103326,37.5592616,126.9839849
3100002,37.5827688,127.001573
4100519,37.6091331,126.9640873
4100522,37.5835844,126.9665861
3100010,37.5765125,126.9845853
4103270,37.5607498,127.0090599
4103235,37.5653586,126.9922524
4103026,37.567521,126.9806653
4103029,37.5547404,127.0095248
3005001,37.5532832,127.0121482
3100018,37.5700487,127.0233111
4103374,37.5644728,127.0112721
4103075,37.5522255,127.0115794
4103144,37.5543886,126.9633125
4103135,37.5677439,127.0228957
4103062,37.5645339,127.012212
4103111,37.5662702,127.0011348
3101002,37.5648363,126.9989195
3005009,37.5682877,127.0231895
4103107,37.5614168,127.004537
4103062,37.5640129,127.0150064
3101002,37.5648196,127.0057173
4103102,37.5598951,127.0048835
4106005,37.531672,126.9940992
2005005,37.5291542,126.9674335
4100028,37.5727258,127.0207731
3100009,37.5730957,126.9820217
4103177,37.5640367,126.9731543
4103330,37.557821,126.9858623
4103372,37.5563976,126.9783123
4100036,37.5837882,127.0026087
3101011,37.5659631,127.0171215
4103329,37.5601347,126.9857608
3101005,37.5567379,126.985289
4103046,37.5624997,127.0111911
4100471,37.5758882,127.0081702
4103307,37.5625941,127.0157821
4103052,37.5628519,127.0135852
4103052,37.5636958,127.0139179
4100396,37.6053049,126.9553782
4103346,37.5616693,126.9939551
4103093,37.5556386,127.0076607
4103085,37.5499644,127.0054225
4103269,37.5612811,127.0089217
3000008,37.5591955,126.9721029
4103337,37.5569079,126.977415
4103373,37.5589744,126.9795281
4100068,37.5810129,127.004711
4100096,37.5769723,127.022697
4103060,37.5617181,127.0188247
4103242,37.5646896,126.9963053
4103244,37.5657926,126.9974651
4103238,37.5675827,126.9947465
4103241,37.5675039,126.980049
4103361,37.5629167,127.0048949
3101011,37.5648309,127.0101154
4103185,37.5594242,126.9974611
4103144,37.554316,126.9633714
4103164,37.5646864,126.9845593
4103058,37.5605915,127.0194477
3100021,37.5683563,126.9840602
4106328,37.5432235,126.9576756
4106263,37.5402012,126.9683858
4106088,37.5412845,126.9598675
4106208,37.5413455,126.9858608
4103389,37.5648145,127.0202077
4103112,37.5685311,126.9998918
4103349,37.5612971,126.9964677
4103206,37.5577052,126.9835431
3101023,37.56023,126.9666828
4103052,37.5643745,127.013316
4103244,37.5661119,126.9968433
4103249,37.5659221,127.0008861
4103102,37.5608412,127.0051893
3005011,37.5647664,127.0242295
4103355,37.5577582,126.9808113
4103117,37.5519087,127.013684
3101006,37.5666138,126.9948414
4103335,37.5617211,126.9919678
4100383,37.5777638,127.0138853
4100236,37.5787054,126.982526
4100220,37.5751324,127.0035998
4106252,37.5353297,126.9638923
4106081,37.5528511,126.964521
4106507,37.5511521,126.9643894
4106274,37.5261277,126.9554177
4106168,37.5253307,126.9968897
4100259,37.5732766,126.9855465
4100103,37.5825224,126.9831171
4100115,37.5805181,126.984024
4100297,37.5990456,126.9591476
4100237,37.5734824,126.9813238
4100297,37.5989545,126.9597724
4100126,37.5735134,126.9629974
4100487,37.6102032,126.9670695
4100377,37.5760022,127.0160538
4100509,37.6127149,126.9775337
3000008,37.5697904,126.9643762
4100484,37.5692756,126.965015
4100247,37.573888,126.9838318
4100005,37.5730671,126.9712005
4100436,37.5749116,127.0102473
4103062,37.5645527,127.0126693
4103332,37.560268,126.9876128
4103406,37.5544987,126.9737874
4103380,37.5637826,127.0150269
4103006,37.569225,127.0229141
4103067,37.5636901,127.0190683
4103330,37.5574948,126.9858604
4106074,37.5507816,126.9801682
4106057,37.548087,126.9755737
3005010,37.5617968,126.9695211
3005001,37.5592614,127.0044882
4106117,37.5292186,126.9990922
4103108,37.5635052,127.0014592
4103115,37.5535145,127.0139322
4103169,37.5667424,126.9886113
4103088,37.5517107,127.0042259
4103250,37.5674196,126.9993384
4103360,37.5641414,127.0042258
4103253,37.5656489,127.0034151
4103348,37.5621819,126.9957486
4103195,37.5682957,126.9763264
4103183,37.5609195,126.9988149
4103272,37.5625525,127.0055683
3101014,37.5609729,127.0138775
4103103,37.5584287,127.0021655
4103269,37.5611672,127.0087153
4103378,37.5645508,127.0146839
4100218,37.5769935,126.9997573
4103266,37.5634304,127.0086512
4100351,37.572888,127.011913
4103109,37.5654355,127.0006685
4103139,37.5688807,127.0189306
4103251,37.5677352,127.0014649
3101008,37.5616463,127.0101412
4103044,37.5593948,127.0148905
4103003,37.5665076,127.0229007
4100192,37.5690494,126.9685108
4100535,37.5828487,126.9669737
4100389,37.5712709,127.0165462
4100177,37.5851896,126.9978913
4100480,37.5755557,126.9575248
4100113,37.5812537,126.981991
4100152,37.5827717,126.9809336
4100542,37.5908066,127.0007634
4100438,37.5743764,127.0098955
4100524,37.5778461,126.9669963
4100219,37.5756091,127.0031045
4100400,37.5697649,126.9965296
4100086,37.5904567,126.9952754
4100266,37.580921,126.9718774
4100460,37.5913881,126.9627375
4106237,37.5331205,126.9545276
4106139,37.5349101,126.9654818
4106261,37.539948,126.967351
4106478,37.5432945,127.0029719
4106494,37.5390412,126.9930559
4106301,37.533342,126.991431
4106102,37.5372475,126.9704069
4106035,37.5319222,127.001072
4106094,37.5395316,126.964666
4103159,37.5643821,126.9844227
4103064,37.5635908,127.0168958
4103237,37.5656222,126.9937588
4103292,37.5615864,127.0132299
4103338,37.5607309,126.9923678
3101009,37.5647485,126.9928377
4103259,37.567082,127.0072558
4106386,37.5504197,126.9691328
4106339,37.5274559,127.0024709
4106252,37.5353354,126.9635641
4103395,37.5559962,126.9802636
4103075,37.5527793,127.0099686
4103208,37.5585608,126.9841665
3101001,37.5604807,126.9767135
4103275,37.5630353,127.0088857
4103021,37.5595059,126.9781917
4103395,37.5578632,126.9796441
4103253,37.5655203,127.0038777
4103160,37.5617403,126.9869847
4100268,37.5814168,126.9713493
4103002,37.5634189,127.0248991
4100261,37.5755969,126.9629276
4103062,37.5644269,127.0136444
4100385,37.5793705,127.0162613
4100480,37.5758903,126.9570881
4100083,37.5902242,126.994535
4103296,37.5602699,127.011159
4100014,37.5824844,126.9865874
4103034,37.5565216,127.0135402
4100270,37.5825852,126.9690982
4100489,37.6082975,126.9644837
4100487,37.6060164,126.9665991
4100167,37.590141,126.9969398
4100353,37.5711084,127.0152602
3005008,37.5828543,126.998421
3005008,37.5834434,126.9997174
3005008,37.5834429,126.9990453
4100008,37.5729142,126.9662947
4100006,37.5724806,126.9666047
4100216,37.5767004,126.9915635
4103268,37.5609519,127.0076734
4103326,37.5590028,126.9841787
4103051,37.5630442,127.0138091
4103050,37.5640841,127.0105531
4103117,37.5516183,127.0142329
4103119,37.5533644,127.0152888
4103256,37.5656495,127.0042217
4103356,37.5611872,127.001747
4103144,37.5538165,126.964254
3000008,37.5580364,126.9722691
4103149,37.5567929,126.9672916
4106257,37.5403814,126.965358
4106592,37.552443,126.9755679
4103068,37.5650114,127.0187742
4103369,37.564196,127.0095001
4106366,37.5468433,126.9679828
4106589,37.5520588,126.977689
4103006,37.5693488,127.0223043
4103154,37.5621657,126.9828623
4103242,37.5651025,126.9950533
4103031,37.5555864,127.0135098
4103189,37.5626703,126.9783504
4103184,37.5594874,126.9977877
4103301,37.5635552,127.0107084
3005001,37.5692353,127.0023685
4103133,37.5684448,127.021897
4100422,37.5806973,126.9886319
4100299,37.5789372,126.9699784
4103219,37.5553879,126.9625126
4103249,37.5650066,127.0010199
4103151,37.5634238,126.9854888
3101006,37.5668533,126.9951337
3100012,37.5879216,126.9652705
3100023,37.6076636,126.973905
4100428,37.578844,126.9886523
4100552,37.6006795,126.9559606
4100511,37.6137507,126.979624
4100556,37.6028606,126.9573507
4100001,37.5691475,126.9650746
4100153,37.5845324,126.9805269
4100156,37.5882035,126.9801699
3100005,37.5762145,126.9729961
4100224,37.57789,126.9810939
4100021,37.5742413,127.009424
4100107,37.5846873,126.9832415
4106240,37.534871,126.9553737
4106272,37.5323766,127.0120229
4106225,37.5297427,126.9998925
4103392,37.5644322,127.0214828
4103161,37.5620676,126.9853131
4103393,37.5620553,127.0206593
3005001,37.5628835,127.0029176
4103028,37.5537803,127.0105689
4103258,37.5658115,127.0056428
4103185,37.5590703,126.9981494
4103185,37.5594855,126.9973722
4103102,37.5600944,127.0054028
4103292,37.5619403,127.0137992
4103020,37.5585379,126.9766414
4103269,37.5612837,127.0084543
4103329,37.5590917,126.986331
3005006,37.5676027,126.9902268
4103287,37.5675716,126.9970957
4103122,37.5635461,126.9916771
4103392,37.5647966,127.02069
4103028,37.5532223,127.0103513
4103091,37.55459,127.0071001
4103099,37.5616212,127.0095859
4103392,37.564077,127.021304
4103055,37.5640642,127.0140685
4103272,37.5622584,127.005841
4100021,37.5721521,127.0098871
4103288,37.567297,126.996623
4103251,37.568958,127.0008164
4103246,37.5676104,126.9992386
4103028,37.5530256,127.0104553
4100487,37.6098554,126.9667623
4100227,37.5738312,127.0059791
4100250,37.57535,126.984087
4100002,37.5687599,126.9671306
3005005,37.6010695,126.957488
4100069,37.5810995,127.004964
4100167,37.5896562,126.9969546
4100384,37.5778408,127.0159586
4100437,37.5737728,127.0096733
4100124,37.5756704,126.9712628
3005005,37.6007707,126.9578404
4100326,37.5723401,127.003993
4100209,37.5834119,126.9648927
3100005,37.5726367,126.9634141
3005008,37.5782983,127.0003003
4100380,37.5783712,127.0165529
3100007,37.585211,126.982574
4103220,37.5549714,126.9630482
4103094,37.5539809,127.0049685
4103377,37.5673353,127.0143886
4103377,37.5671123,127.0141329
4103114,37.5517908,127.0111678
3101018,37.5577758,126.9757885
3101014,37.5588756,127.0124597
4103402,37.5561212,126.9931463
4103117,37.5517665,127.0144342
4103083,37.5518318,127.0056801
4103053,37.563305,127.0128218
3005009,37.5679632,127.0220121
4103294,37.5612293,127.0121283
4103360,37.5641715,127.004187
3101002,37.564811,127.0032597
4106112,37.5275429,126.9985937
4103090,37.5566678,127.0105616
4103249,37.5649737,126.9994882
3100021,37.5680743,126.9913076
4103020,37.5590155,126.977274
4103361,37.5627131,127.0046568
4103072,37.5503579,127.0080752
4103251,37.5674785,127.0011874
4103386,37.564919,127.0193634
4103362,37.561684,127.0051384
4103225,37.5636348,126.9911571
4103311,37.5674127,126.9915665
4103081,37.5523636,127.0048391
4103092,37.5551344,127.0083753
4103221,37.5556166,126.9657637
4100080,37.5892448,126.9928484
4100263,37.5804927,126.9701358
4100263,37.5800255,126.9700437
4100263,37.5802244,126.9700597
2100002,37.5811038,126.9682931
4100129,37.5749685,126.9623434
3101007,37.5581587,126.9660336
4100473,37.5765444,127.0074194
4103293,37.5610939,127.0123564
4100446,37.5763497,127.0114839
4103340,37.5600496,126.9927541
4103260,37.5649974,127.0061244
3101011,37.561585,126.9898015
4103393,37.5624991,127.0203703
4103382,37.5623942,127.0168603
4106099,37.5388258,126.9650516
4106330,37.5476692,126.9624897
4106106,37.5349947,126.9711332
4103003,37.5666053,127.0223153
3102004,37.525529,126.967193
4106094,37.5408335,126.9664451
4106383,37.5499,126.9684368
4106363,37.5441952,126.9697136
2102005,37.5131154,126.9820247
4106017,37.5440044,126.9894416
4106016,37.5392476,126.9885777
4103201,37.5590734,126.973267
4106190,37.5452574,126.9868024
4106189,37.544472,126.9855179
4106546,37.5399531,126.9620467
4106562,37.5484089,126.9626817
4106161,37.5219769,126.9970871
4106019,37.5331568,127.0015529
4106062,37.5479906,126.9807935
4103175,37.5635821,126.9878606
4103084,37.551263,127.0057265
4103103,37.5584567,127.0018364
4103053,37.5638707,127.011749
4103023,37.5602869,126.9787005
4103103,37.5587265,127.0009638
4103003,37.5656,127.0233851
3102006,37.5324892,126.9961861
4106114,37.5286985,126.9993895
4103249,37.5658488,127.0009523
4106271,37.5359892,127.0136289
3005001,37.5545781,127.0113059
4103112,37.568848,127.0011159
4100020,37.5806377,127.0046668
4100285,37.5858561,126.9680166
4100463,37.5887808,126.962618
4103357,37.5612271,127.0009901
4103141,37.5697221,127.0193379
4103231,37.5644669,127.0260763
4100448,37.5753388,127.0112456
4100272,37.5767788,126.9709087
4106509,37.5508843,126.9645751
4103251,37.5681745,127.0010325
4103068,37.5648654,127.0204306
4106075,37.5526627,126.9787627
4106346,37.5296011,127.0011401
4106503,37.5401827,126.9958847
4100302,37.5801998,126.9690163
4100519,37.607295,126.9623174
4100384,37.5781871,127.015902
4100281,37.585744,126.971532
4100381,37.577649,127.0171214
4103359,37.5631303,127.0042884
4103327,37.5574252,126.984654
3101014,37.5505598,127.0072217
4103246,37.5678366,126.9990187
4106393,37.5535655,126.9656806
4103120,37.5631182,126.9966452
4103085,37.550257,127.0051145
4103395,37.5573848,126.9797826
4103306,37.5605833,127.0149971
4103126,37.5626924,126.9965095
3101011,37.5614552,126.9876108
4103368,37.5637928,127.0087922
3101011,37.560701,126.9916923
4103366,37.5637279,127.0080047
4106256,37.5380196,126.9630446
4106159,37.5228377,126.9957339
4106074,37.5511949,126.9801364
4103366,37.563839,127.007684
4103022,37.5597572,126.9787579
3102002,37.5514849,126.9812358
3101003,37.5605725,126.9969918
4103408,37.5667902,126.9860094
3005011,37.5650557,127.0254232
4103172,37.562004,126.9896957
3101006,37.5668963,126.9974821
4103184,37.5600443,126.9978499
4100096,37.576741,127.02267
4100469,37.5750404,127.0082564
4100302,37.5794197,126.9702427
4103094,37.5552216,127.0063831
4103257,37.5667739,127.0064914
4103400,37.5545977,126.9951059
4103237,37.5653987,126.9934875
4103301,37.5636887,127.010691
4103342,37.5580651,126.9954806
4100261,37.5750557,126.9638294
4100192,37.5703479,126.9647477
4100243,37.5777244,127.0072422
4106245,37.5347942,126.9596042
4103148,37.5563585,126.9677929
4103239,37.5646215,126.9944346
4100484,37.5698473,126.9650153
3000008,37.5708743,126.9622099
4100276,37.5832244,126.9693327
4103020,37.5586012,126.9776259
4100526,37.5786485,126.9684674
3100012,37.5876994,126.9688535
4100556,37.6025542,126.9571563
4100102,37.5838025,126.9841625
4100066,37.5754883,126.9959949
3101008,37.5594621,127.0155361
4103089,37.5602635,127.0128557
4103104,37.5587436,127.0015763
3101006,37.566819,126.9967949
4100345,37.5703274,127.0119208
4100242,37.5776163,127.0052591
4100466,37.5918205,126.9609693
4100160,37.5712317,126.9742937
4100192,37.5717049,126.9624666
4100245,37.5784817,127.0049907
4100513,37.6151009,126.9784714
4100197,37.5723053,126.9897229
4100113,37.5842827,126.9828868
4100500,37.6116266,126.9726948
4103258,37.5658373,127.0056485
4103002,37.5631416,127.0255599
3101002,37.5648667,127.0041071
4103091,37.5546042,127.0067467
4103052,37.5645015,127.0133031
4103357,37.5611137,127.0014515
4103330,37.557218,126.9854705
4103091,37.5553322,127.0079346
4103100,37.5595414,127.0076684
4103105,37.560812,127.0020919
4100309,37.5686787,126.9886065
4100050,37.5762542,126.9899257
4100147,37.575859,126.988678
3101011,37.565399,127.0204382
4103110,37.5652122,127.00347
4103187,37.5620521,126.9746237
4103343,37.5606321,126.9947324
3100007,37.5817217,126.9806626
4100112,37.5791389,126.9846077
4100022,37.5793484,127.0085112
3100013,37.5719854,127.0109086
4100217,37.576445,126.9997574
4100368,37.5748593,127.0179888
4100080,37.5888837,126.9935735
4100428,37.5822918,126.9895812
4100028,37.5724836,127.0200446
4100178,37.5873271,126.9955081
4100390,37.575081,127.0142593
4103057,37.5605935,127.0180047
4100410,37.5761234,126.9983756
4100409,37.5754342,126.9963601
4100192,37.571751,126.9644186
3005006,37.5692518,126.9891019
4100246,37.5747837,126.9864399
4100379,37.5750135,127.0170285
4100357,37.5749995,127.0161635
4103084,37.551219,127.0059388
4103008,37.5700148,127.0220799
4103099,37.5603241,127.010138
4100463,37.588979,126.9629409
4100223,37.5772499,127.0078979
4100176,37.5846098,126.9955258
4103096,37.5539466,127.0051705
4100446,37.5767305,127.0117308
3100008,37.5881559,126.9973671
4100408,37.5750645,126.996311
4100296,37.5986035,126.9606854
4103206,37.5574251,126.9837316
4103280,37.5589163,126.9682443
4100094,37.5955247,126.9679106
4100272,37.5763822,126.9711503
4100519,37.6142448,126.9768458
4103303,37.5577284,127.0148596
4100407,37.5753557,126.9982726
4100407,37.5753835,126.9993368
4100245,37.5793319,127.0049685
4100370,37.5759302,127.0194688
3100021,37.56865,126.9918347
3100022,37.5895884,126.9990123
3100023,37.6040068,126.962339
3100023,37.6043048,126.9644896
3100023,37.6055249,126.966411
3100023,37.606626,126.9688165
4103081,37.5526442,127.0063423
4100472,37.5767847,127.007606
3100021,37.5684755,126.9902133
4100355,37.572032,127.0144693
3101019,37.5555166,126.9634854
4103256,37.5654746,127.0044868
4103112,37.5686313,126.9998983
4103390,37.5668996,127.0213558
4103302,37.5582701,127.0159038
4103230,37.564314,127.0266452
4100530,37.5798008,126.9665344
3005007,37.5794833,127.0155178
4100358,37.5727802,127.0176471
4100048,37.5731766,126.9927098
4100430,37.5781139,127.0097274
4103326,37.5601108,126.9842626
4100011,37.579635,126.9872349
3005001,37.5625278,127.0019401
4103050,37.5639241,127.0108792
4103091,37.5551411,127.0076139
4103272,37.5627567,127.0051828
3101002,37.5650863,126.989189
4103274,37.5618379,127.0088969
4103107,37.5609839,127.0045979
4106061,37.5469962,126.9807029
3005018,37.5363626,126.9606082
4106368,37.545165,126.967345
4103084,37.5505626,127.0056682
4103092,37.5546703,127.0080968
4103279,37.5594494,126.9653132
3101002,37.565257,126.989243
4103198,37.5574725,126.9743319
4100380,37.578667,127.0160175
4100356,37.5728529,127.0164591
4100389,37.5709725,127.0174304
4100113,37.5834995,126.9824663
4100109,37.5777507,126.985847
3005007,37.5794337,127.0150623
4103245,37.5680821,127.0002611
4100217,37.576768,126.9992306
3005004,37.5680181,126.9718149
4103251,37.5679934,127.0016394
4103330,37.5578405,126.9856303
4103367,37.5650417,127.0087242
4103141,37.5688357,127.0196841
4100217,37.5766544,127.0001342
4100357,37.5744712,127.0165604
4100445,37.5768753,127.0127867
3101011,37.562224,126.9968747
4103197,37.5580677,126.9748795
4103037,37.5587059,127.01099
4100273,37.5770425,126.9714342
4103090,37.5565392,127.0099161
4100080,37.5896141,126.9923827
4103141,37.5699908,127.0186416
4100468,37.5743919,127.0082098
4100080,37.58944,126.9929331
4100526,37.5785085,126.9686961
4103386,37.564299,127.0201457
4103223,37.5589425,126.9621074
3101012,37.5594691,126.9959775
4100313,37.5698299,126.99265
4100150,37.5800435,126.9814324
3100004,37.5837644,126.9847996
4100191,37.5733474,126.9643207
4100273,37.5768616,126.9709955
4103099,37.5600114,127.0090379
4103039,37.5566611,127.0159137
4106069,37.5491078,126.9812098
4106108,37.5284268,127.0007082
4100354,37.5732866,127.0133919
4100198,37.5733263,126.9897903
4100491,37.6105731,126.966048
4100321,37.5715782,127.0001026
4100268,37.5818208,126.9715341
4100427,37.5834682,126.9879424
4100023,37.5790493,127.0086546
4100428,37.5832307,126.9873637
4100023,37.578282,127.0089408
3100007,37.5849575,126.9825805
4100427,37.5834931,126.9878017
4100256,37.5727911,126.9852497
3000008,37.5712304,126.9627531
4103386,37.5644086,127.0204661
4103202,37.5619298,126.9725424
3005009,37.5680208,127.0175809
3005010,37.5590566,126.9632185
4103048,37.56145,127.0156324
4100060,37.5711302,126.9933993
4103095,37.5545536,127.0058659
4103329,37.558533,126.9860244
4103065,37.5638086,127.0212156
4106372,37.5465266,126.9684605
4106261,37.5404294,126.9672335
4106036,37.5332465,126.9993132
4106365,37.5449649,126.9696313
4106066,37.5482913,126.9828205
4106359,37.5438282,126.9676247
4106546,37.5399358,126.9627856
4106227,37.5316001,127.0001026
4106280,37.5239901,126.9608252
4106450,37.5418705,126.9718025
4106484,37.5388985,126.9897256
4106439,37.5330078,126.9709162
4106071,37.5460289,126.9732069
4106223,37.5306691,126.999955
4106063,37.5467438,126.9827028
4106167,37.5246609,126.9968658
3101018,37.5542744,126.9780296
4106301,37.5326815,126.991648
4106581,37.5504539,126.979553
4106323,37.5359907,126.9980844
4106227,37.5315881,126.9994381
4106057,37.5462176,126.9745855
4106452,37.5428124,126.9730346
4106465,37.5327199,127.0087725
4106219,37.5304093,127.0026211
4106399,37.5478365,126.9744186
4106334,37.5270057,126.9987924
4106452,37.5426101,126.9733947
4106217,37.5319738,127.0027747
4106559,37.5481757,126.9667597
4106010,37.5362314,126.9888304
4106365,37.5446697,126.9691669
4106088,37.5414269,126.9594581
4103114,37.5527526,127.0110904
4106008,37.5350466,126.9877598
4106336,37.5265508,126.9991149
4106364,37.5440432,126.9653768
4106005,37.5310375,126.9941719
