"","PARKING_CODE","PARKING_NAME","ADDR","CAPACITY","PAY_NM","LAT","LNG","RATES","TIME_RATE","ADD_RATES","ADD_TIME_RATE"
"5172","172967","한울주차장(구)","양천구 신월동 957-10","21","유료","37.51995355","126.83176417","50","5","50","5"
"5183","1540769","한전뒷길(구)","양천구 신정동 319-25","24","유료","37.51962889","126.86915196","150","5","150","5"
"5421","1544941","한진해운 앞 노상주차장(구)","영등포구 여의도동 25-11","17","유료","37.52302872","126.92524349","1000","10","1000","10"
"559","1505192","합정 노상 공영주차장(구)","마포구 서교동 394-22","29","유료","37.54843093","126.91900833","400","5","400","5"
"588","173362","행운동제1공영주차장(舊 봉천6동 까치공영주차장)(구)","관악구 봉천동 1677-10","79","유료","37.47993264","126.96067508","150","5","150","5"
"589","1541909","현대41타워앞(구)","양천구 목동 917-2","24","유료","37.52782787","126.87507135","300","10","300","10"
"6132","1525943","협동봉제조합(구)","금천구 가산동 139-31","13","유료","37.47905793","126.88855157","500","10","500","10"
"6261","1543642","호성빌딩앞 노상주차장(구)","영등포구 여의도동 44-22","22","유료","37.52014323","126.9293498","1000","10","1000","10"
"648","1505187","홍대서측 노상 공영주차장(구)","마포구 서교동 366-19","168","유료","37.55146838","126.92140231","400","5","400","5"
"8161","1563389","홍우빌딩앞 노상주차장(구)","영등포구 여의도동 43-0","11","유료","37.52139515","126.93007387","1000","10","1000","10"
"8271","782904","홍은 1동 제4 공영 주차장(구)","서대문구 홍은동 11-23","105","유료","37.60142195","126.94894256","50","5","50","5"
"8281","172089","홍익동(건물)(구)","성동구 홍익동 252-0","85","유료","37.5656391","127.03390496","100","5","100","5"
"8292","781511","화곡1-1 주택가공영주차장(구)","강서구 화곡동 424-94","98","유료","37.53142687","126.83988701","50","5","50","5"
"8302","1505241","화곡1동 달구지길(구)","강서구 화곡동 361-1","29","유료","37.53310359","126.83725275","250","5","250","5"
"8591","1503333","화곡1동 배다리서길(구)","강서구 화곡동 914-3","299","유료","37.52838428","126.84172696","250","5","250","5"
"158","173009","화곡2-1 주택가공영주차장(구)","강서구 화곡동 167-10","60","유료","37.53604907","126.85245729","50","5","50","5"
"1591","1504180","화곡2동 배다리동길(구)","강서구 화곡동 881-14","209","유료","37.52922773","126.85357636","200","5","200","5"
"368","781509","화곡4-1주택가공영주차장(구)","강서구 화곡동 809-26","138","유료","37.53431225","126.86105755","50","5","50","5"
"369","1502564","화곡4동 배다리동길(구)","강서구 화곡동 842-11","82","유료","37.52992153","126.85895202","200","5","200","5"
"4511","172993","화곡5-1 주택가공영주차장(구)","강서구 화곡동 1030-33","27","유료","37.54391908","126.83972466","50","5","50","5"
"452","173014","화곡5-2 주택가공영주차장(구)","강서구 화곡동 1056-2","25","유료","37.54423955","126.84075413","50","5","50","5"
"453","173013","화곡6-1주택가공영주차장(구)","강서구 화곡동 1103-6","300","유료","37.55298682","126.84843416","100","5","100","5"
"454","1504310","화곡6동 방죽길(구)","강서구 화곡동 1112-1","66","유료","37.55432476","126.85238801","250","5","250","5"
"5202","1504503","화곡6동 신학대길(구)","강서구 화곡동 980-19","51","유료","37.55152622","126.85122894","250","5","250","5"
"571","172962","화곡7-1 주택가공영주차장(구)","강서구 화곡동 370-63","86","유료","37.53601946","126.83916655","50","5","50","5"
"572","173020","화곡8-2 주택가공영주차장(구)","강서구 화곡동 410-4","84","유료","37.53771095","126.85036083","50","5","50","5"
"573","173019","화곡본-1 주택가공영주차장(구)","강서구 화곡동 56-127","99","유료","37.53975106","126.84979428","50","5","50","5"
"574","173018","화곡본-2 주택가공영주차장(구)","강서구 화곡동 46-127","100","유료","37.54432744","126.8484532","50","5","50","5"
"5751","172215","화양동 공영(구)","광진구 화양동 63-2","44","유료","37.54530284","127.07121883","150","5","150","5"
"5761","1541239","화재보험협회 앞 노상주차장(구)","영등포구 여의도동 35-0","16","유료","37.52123509","126.92657083","1000","10","1000","10"
"592","1431644","황학어린이공원지하주차장(구)","중구 황학동 755-0","113","유료","37.56754712","127.01813313","200","5","200","5"
"593","172282","회기동 공영주차장(구)","동대문구 회기동 1-1","100","유료","37.59208429","127.0554514","1000","60","0","0"
"594","1579409","회기역주변 공영주차장(구)","동대문구 휘경동 255-3","85","유료","37.59023459","127.06105432","500","10","500","10"
"679","173091","효봉공영주차장(구)","금천구 시흥동 3-129","66","유료","37.46077721","126.91096477","65","5","65","5"
"680","1437691","효창공원 공영주차장(구)","용산구 효창동 3-151","60","유료","37.54685815","126.96212169","250","5","250","5"
"681","1549630","효창공원1(구)","용산구 효창동 3-151","61","유료","37.54591127","126.95948739","250","5","250","5"
"742","1438848","효창공원2 공영주차장(구)","용산구 효창동 255-0","83","유료","37.54505098","126.96046664","250","5","250","5"
